AST Analysis Report for TypeScript
Generated on: 2025-07-14T01:57:25.419Z
Repository: sample-repos/TypeScript
================================================================================

🔍 Analyzing JavaScript/TypeScript files in: /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript

📁 Found 37995 files to analyze...



============================================================
📊 AST ANALYSIS RESULTS
============================================================

📁 FILE STATISTICS:
   Total files found: 37995
   Successfully parsed: 37994
   Failed to parse: 1
   Total file size: 136.4 MB

🌳 NODE STATISTICS:
   Total nodes: 4,243,595
   Average nodes per file: 112
   Average file size: 3.7 KB

📋 ALL NODE TYPES (BY FILE PRESENCE):
   Program                        37994 files (100.0%) -   37,994 total (0.90%)
   Identifier                     23628 files ( 62.2%) - 1,454,170 total (34.27%)
   Literal                        17545 files ( 46.2%) -  340,979 total (8.04%)
   ExpressionStatement            14299 files ( 37.6%) -  137,206 total (3.23%)
   MemberExpression               13514 files ( 35.6%) -  257,153 total (6.06%)
   CallExpression                 13484 files ( 35.5%) -  149,704 total (3.53%)
   VariableDeclaration            12494 files ( 32.9%) -  100,104 total (2.36%)
   VariableDeclarator             12494 files ( 32.9%) -  103,050 total (2.43%)
   BlockStatement                 10143 files ( 26.7%) -   95,724 total (2.26%)
   TSTypeAnnotation               8570 files ( 22.6%) -  214,270 total (5.05%)
       • src/lib/webworker.iterable.generated.d.ts
       • src/lib/webworker.generated.d.ts
       • src/lib/esnext.disposable.d.ts
       • src/lib/esnext.decorators.d.ts
       • src/lib/es5.d.ts
       • src/lib/es2018.promise.d.ts
     📄 Files WITHOUT TSNullKeyword (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   ChainExpression:
     📄 Files WITH ChainExpression (showing 10):
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/failed-tests.cjs
       • scripts/dtsBundler.mjs
       • src/tsserver/nodeServer.ts
       • src/testRunner/transpileRunner.ts
       • src/testRunner/fourslashRunner.ts
       • src/services/utilities.ts
       • src/services/textChanges.ts
     📄 Files WITHOUT ChainExpression (showing 10):
       • eslint.config.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs
       • scripts/errorCheck.mjs
       • scripts/configurePrerelease.mjs
       • scripts/checkPackageSize.mjs

   TSTypeQuery:
     📄 Files WITH TSTypeQuery (showing 10):
       • tests/lib/react16.d.ts
       • src/services/utilities.ts
       • src/services/navigateTo.ts
       • src/services/jsDoc.ts
       • src/server/protocol.ts
       • src/server/project.ts
       • src/server/editorServices.ts
       • src/lib/webworker.generated.d.ts
       • src/lib/scripthost.d.ts
       • src/lib/esnext.iterator.d.ts
     📄 Files WITHOUT TSTypeQuery (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   TSTupleType:
     📄 Files WITH TSTupleType (showing 10):
       • src/testRunner/runner.ts
       • src/services/textChanges.ts
       • src/services/importTracker.ts
       • src/services/exportInfoMap.ts
       • src/server/session.ts
       • src/server/protocol.ts
       • src/server/editorServices.ts
       • src/lib/webworker.iterable.generated.d.ts
       • src/lib/webworker.generated.d.ts
       • src/lib/webworker.asynciterable.generated.d.ts
     📄 Files WITHOUT TSTupleType (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   ForStatement:
     📄 Files WITH ForStatement (showing 10):
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/dtsBundler.mjs
       • src/typingsInstallerCore/typingsInstaller.ts
       • src/tsserver/nodeServer.ts
       • src/testRunner/runner.ts
       • src/services/utilities.ts
       • src/services/textChanges.ts
       • src/services/symbolDisplay.ts
       • src/services/smartSelection.ts
     📄 Files WITHOUT ForStatement (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs
       • scripts/failed-tests.cjs
       • scripts/errorCheck.mjs

   ArrayPattern:
     📄 Files WITH ArrayPattern (showing 10):
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/dtsBundler.mjs
       • scripts/checkPackageSize.mjs
       • scripts/checkModuleFormat.mjs
       • src/testRunner/transpileRunner.ts
       • src/services/utilities.ts
       • src/services/textChanges.ts
       • src/services/symbolDisplay.ts
       • src/services/stringCompletions.ts
       • src/services/smartSelection.ts
     📄 Files WITHOUT ArrayPattern (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/find-unused-diganostic-messages.mjs
       • scripts/failed-tests.cjs

   SequenceExpression:
     📄 Files WITH SequenceExpression (showing 10):
       • src/services/patternMatcher.ts
       • src/services/navigateTo.ts
       • src/services/completions.ts
       • src/server/session.ts
       • src/server/project.ts
       • src/server/editorServices.ts
       • src/harness/fourslashImpl.ts
       • src/harness/evaluatorImpl.ts
       • src/harness/documentsUtil.ts
       • src/compiler/utilities.ts
     📄 Files WITHOUT SequenceExpression (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   TSParenthesizedType:
     📄 Files WITH TSParenthesizedType (showing 10):
       • tests/lib/react16.d.ts
       • tests/lib/react.d.ts
       • tests/lib/lib.d.ts
       • src/services/utilities.ts
       • src/services/types.ts
       • src/services/textChanges.ts
       • src/services/symbolDisplay.ts
       • src/services/services.ts
       • src/services/organizeImports.ts
       • src/services/navigationBar.ts
     📄 Files WITHOUT TSParenthesizedType (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   TSEmptyBodyFunctionExpression:
     📄 Files WITH TSEmptyBodyFunctionExpression (showing 10):
       • tests/lib/react16.d.ts
       • tests/lib/react.d.ts
       • src/typingsInstallerCore/typingsInstaller.ts
       • src/server/typingInstallerAdapter.ts
       • src/server/session.ts
       • src/server/scriptInfo.ts
       • src/server/project.ts
       • src/server/editorServices.ts
       • src/lib/scripthost.d.ts
       • src/lib/esnext.iterator.d.ts
     📄 Files WITHOUT TSEmptyBodyFunctionExpression (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   PrivateIdentifier:
     📄 Files WITH PrivateIdentifier (showing 10):
       • tests/cases/transpile/jsWithSourceMapBasic.ts
       • tests/cases/transpile/jsWithInlineSourceMapBasic.ts
       • tests/cases/transpile/declarationBasicSyntax.ts
       • tests/cases/compiler/unicodeEscapesInNames01.ts
       • tests/cases/compiler/privateNameWeakMapCollision.ts
       • tests/cases/compiler/privateFieldAssignabilityFromUnknown.ts
       • tests/cases/compiler/isolatedDeclarationErrorsReturnTypes.ts
       • tests/cases/compiler/importHelpersNoHelpersForPrivateFields.ts
       • tests/cases/compiler/importHelpersES6.ts
       • tests/cases/compiler/extendedUnicodePlaneIdentifiers.ts
     📄 Files WITHOUT PrivateIdentifier (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   SwitchStatement:
     📄 Files WITH SwitchStatement (showing 10):
       • Herebyfile.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/dtsBundler.mjs
       • src/typescript/typescript.ts
       • src/typingsInstallerCore/typingsInstaller.ts
       • src/tsserver/nodeServer.ts
       • src/testRunner/runner.ts
       • src/testRunner/fourslashRunner.ts
       • src/testRunner/compilerRunner.ts
       • src/services/utilities.ts
     📄 Files WITHOUT SwitchStatement (showing 10):
       • eslint.config.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/find-unused-diganostic-messages.mjs
       • scripts/failed-tests.cjs
       • scripts/errorCheck.mjs

   TSIntersectionType:
     📄 Files WITH TSIntersectionType (showing 10):
       • tests/lib/react16.d.ts
       • tests/lib/react.d.ts
       • tests/lib/lib.d.ts
       • src/testRunner/projectsRunner.ts
       • src/services/utilities.ts
       • src/services/types.ts
       • src/services/textChanges.ts
       • src/services/suggestionDiagnostics.ts
       • src/services/services.ts
       • src/services/organizeImports.ts
     📄 Files WITHOUT TSIntersectionType (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   Super:
     📄 Files WITH Super (showing 10):
       • scripts/failed-tests.cjs
       • src/typingsInstaller/nodeTypingsInstaller.ts
       • src/tsserver/nodeServer.ts
       • src/testRunner/projectsRunner.ts
       • src/testRunner/fourslashRunner.ts
       • src/testRunner/compilerRunner.ts
       • src/services/services.ts
       • src/server/project.ts
       • src/harness/vfsUtil.ts
       • src/harness/harnessLanguageService.ts
     📄 Files WITHOUT Super (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   TSIndexSignature:
     📄 Files WITH TSIndexSignature (showing 10):
       • tests/lib/react16.d.ts
       • tests/lib/react.d.ts
       • tests/lib/lib.d.ts
       • src/typingsInstallerCore/typingsInstaller.ts
       • src/server/protocol.ts
       • src/server/editorServices.ts
       • src/lib/webworker.generated.d.ts
       • src/lib/esnext.float16.d.ts
       • src/lib/es5.d.ts
       • src/lib/es2022.regexp.d.ts
     📄 Files WITHOUT TSIndexSignature (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   TSTypePredicate:
     📄 Files WITH TSTypePredicate (showing 10):
       • tests/lib/react16.d.ts
       • tests/lib/react.d.ts
       • tests/lib/lib.d.ts
       • src/services/utilities.ts
       • src/services/types.ts
       • src/services/textChanges.ts
       • src/services/symbolDisplay.ts
       • src/services/suggestionDiagnostics.ts
       • src/services/smartSelection.ts
       • src/services/services.ts
     📄 Files WITHOUT TSTypePredicate (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   ContinueStatement:
     📄 Files WITH ContinueStatement (showing 10):
       • scripts/errorCheck.mjs
       • scripts/dtsBundler.mjs
       • src/typingsInstallerCore/typingsInstaller.ts
       • src/testRunner/runner.ts
       • src/services/utilities.ts
       • src/services/transpile.ts
       • src/services/textChanges.ts
       • src/services/symbolDisplay.ts
       • src/services/suggestionDiagnostics.ts
       • src/services/stringCompletions.ts
     📄 Files WITHOUT ContinueStatement (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   AwaitExpression:
     📄 Files WITH AwaitExpression (showing 10):
       • Herebyfile.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/errorCheck.mjs
       • scripts/checkModuleFormat.mjs
       • scripts/browserIntegrationTest.mjs
       • src/server/project.ts
       • src/server/editorServices.ts
     📄 Files WITHOUT AwaitExpression (showing 10):
       • eslint.config.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/link-hooks.mjs
       • scripts/find-unused-diganostic-messages.mjs
       • scripts/failed-tests.cjs
       • scripts/dtsBundler.mjs
       • scripts/configurePrerelease.mjs
       • scripts/checkPackageSize.mjs
       • scripts/addPackageJsonGitHead.mjs

   TSCallSignatureDeclaration:
     📄 Files WITH TSCallSignatureDeclaration (showing 10):
       • tests/lib/react16.d.ts
       • tests/lib/react.d.ts
       • tests/lib/lib.d.ts
       • src/lib/webworker.generated.d.ts
       • src/lib/esnext.disposable.d.ts
       • src/lib/es5.d.ts
       • src/lib/es2022.error.d.ts
       • src/lib/es2021.promise.d.ts
       • src/lib/es2020.intl.d.ts
       • src/lib/es2020.bigint.d.ts
     📄 Files WITHOUT TSCallSignatureDeclaration (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   TSImportEqualsDeclaration:
     📄 Files WITH TSImportEqualsDeclaration (showing 10):
       • tests/lib/react16.d.ts
       • tests/lib/react.d.ts
       • src/harness/vpathUtil.ts
       • src/harness/fourslashInterfaceImpl.ts
       • src/harness/fourslashImpl.ts
       • tests/cases/transpile/jsWithSourceMapBasic.ts
       • tests/cases/transpile/jsWithInlineSourceMapBasic.ts
       • tests/cases/transpile/declarationLinkedAliases.ts
       • tests/cases/transpile/declarationBasicSyntax.ts
       • src/testRunner/unittests/semver.ts
     📄 Files WITHOUT TSImportEqualsDeclaration (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   ThrowStatement:
     📄 Files WITH ThrowStatement (showing 10):
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/configurePrerelease.mjs
       • src/tsserver/nodeServer.ts
       • src/testRunner/runner.ts
       • src/testRunner/projectsRunner.ts
       • src/testRunner/fourslashRunner.ts
     📄 Files WITHOUT ThrowStatement (showing 10):
       • eslint.config.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs
       • scripts/failed-tests.cjs
       • scripts/errorCheck.mjs
       • scripts/dtsBundler.mjs
       • scripts/checkPackageSize.mjs
       • scripts/checkModuleFormat.mjs

   TSConditionalType:
     📄 Files WITH TSConditionalType (showing 10):
       • tests/lib/react16.d.ts
       • src/server/protocol.ts
       • src/lib/webworker.generated.d.ts
       • src/lib/es5.d.ts
       • src/lib/es2019.array.d.ts
       • src/lib/es2015.reflect.d.ts
       • src/lib/decorators.d.ts
       • src/harness/util.ts
       • src/harness/projectServiceStateLogger.ts
       • src/compiler/utilities.ts
     📄 Files WITHOUT TSConditionalType (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   TSEnumDeclaration:
     📄 Files WITH TSEnumDeclaration (showing 10):
       • src/testRunner/transpileRunner.ts
       • src/testRunner/compilerRunner.ts
       • src/services/utilities.ts
       • src/services/types.ts
       • src/services/textChanges.ts
       • src/services/stringCompletions.ts
       • src/services/signatureHelp.ts
       • src/services/patternMatcher.ts
       • src/services/importTracker.ts
       • src/services/findAllReferences.ts
     📄 Files WITHOUT TSEnumDeclaration (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   TSEnumBody:
     📄 Files WITH TSEnumBody (showing 10):
       • src/testRunner/transpileRunner.ts
       • src/testRunner/compilerRunner.ts
       • src/services/utilities.ts
       • src/services/types.ts
       • src/services/textChanges.ts
       • src/services/stringCompletions.ts
       • src/services/signatureHelp.ts
       • src/services/patternMatcher.ts
       • src/services/importTracker.ts
       • src/services/findAllReferences.ts
     📄 Files WITHOUT TSEnumBody (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   WhileStatement:
     📄 Files WITH WhileStatement (showing 10):
       • Herebyfile.mjs
       • scripts/errorCheck.mjs
       • scripts/checkPackageSize.mjs
       • src/typingsInstallerCore/typingsInstaller.ts
       • src/services/utilities.ts
       • src/services/textChanges.ts
       • src/services/suggestionDiagnostics.ts
       • src/services/smartSelection.ts
       • src/services/signatureHelp.ts
       • src/services/services.ts
     📄 Files WITHOUT WhileStatement (showing 10):
       • eslint.config.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs
       • scripts/failed-tests.cjs

   JSXElement:
     📄 Files WITH JSXElement (showing 10):
       • tests/cases/compiler/useBeforeDeclaration_jsx.tsx
       • tests/cases/compiler/unionReductionWithStringMappingAndIdenticalBaseTypeExistsNoCrash.tsx
       • tests/cases/compiler/typeInferenceWithExcessPropertiesJsx.tsx
       • tests/cases/compiler/tsxUnionSpread.tsx
       • tests/cases/compiler/tsxUnionMemberChecksFilterDataProps.tsx
       • tests/cases/compiler/tsxStatelessComponentDefaultProps.tsx
       • tests/cases/compiler/tsxSpreadDoesNotReportExcessProps.tsx
       • tests/cases/compiler/tsxReactPropsInferenceSucceedsOnIntersections.tsx
       • tests/cases/compiler/tsxNotUsingApparentTypeOfSFC.tsx
       • tests/cases/compiler/tsxNoTypeAnnotatedSFC.tsx
     📄 Files WITHOUT JSXElement (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   JSXOpeningElement:
     📄 Files WITH JSXOpeningElement (showing 10):
       • tests/cases/compiler/useBeforeDeclaration_jsx.tsx
       • tests/cases/compiler/unionReductionWithStringMappingAndIdenticalBaseTypeExistsNoCrash.tsx
       • tests/cases/compiler/typeInferenceWithExcessPropertiesJsx.tsx
       • tests/cases/compiler/tsxUnionSpread.tsx
       • tests/cases/compiler/tsxUnionMemberChecksFilterDataProps.tsx
       • tests/cases/compiler/tsxStatelessComponentDefaultProps.tsx
       • tests/cases/compiler/tsxSpreadDoesNotReportExcessProps.tsx
       • tests/cases/compiler/tsxReactPropsInferenceSucceedsOnIntersections.tsx
       • tests/cases/compiler/tsxNotUsingApparentTypeOfSFC.tsx
       • tests/cases/compiler/tsxNoTypeAnnotatedSFC.tsx
     📄 Files WITHOUT JSXOpeningElement (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   ExportSpecifier:
     📄 Files WITH ExportSpecifier (showing 10):
       • Herebyfile.mjs
       • src/server/protocol.ts
       • tests/cases/transpile/jsWithSourceMapBasic.ts
       • tests/cases/transpile/jsWithInlineSourceMapBasic.ts
       • tests/cases/transpile/declarationLinkedAliases.ts
       • tests/cases/transpile/declarationBasicSyntax.ts
       • src/typescript/_namespaces/ts.ts
       • src/typingsInstallerCore/_namespaces/ts.ts
       • src/typingsInstallerCore/_namespaces/ts.server.ts
       • src/testRunner/_namespaces/ts.ts
     📄 Files WITHOUT ExportSpecifier (showing 10):
       • eslint.config.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs
       • scripts/failed-tests.cjs

   TSNeverKeyword:
     📄 Files WITH TSNeverKeyword (showing 10):
       • tests/lib/react16.d.ts
       • tests/lib/lib.d.ts
       • src/services/utilities.ts
       • src/services/textChanges.ts
       • src/server/utilitiesPublic.ts
       • src/server/typingInstallerAdapter.ts
       • src/server/session.ts
       • src/server/project.ts
       • src/lib/webworker.generated.d.ts
       • src/lib/es5.d.ts
     📄 Files WITHOUT TSNeverKeyword (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   TryStatement:
     📄 Files WITH TryStatement (showing 10):
       • Herebyfile.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/find-unused-diganostic-messages.mjs
       • scripts/failed-tests.cjs
       • scripts/checkModuleFormat.mjs
       • src/watchGuard/watchGuard.ts
       • src/typingsInstaller/nodeTypingsInstaller.ts
       • src/typingsInstallerCore/typingsInstaller.ts
       • src/tsserver/nodeServer.ts
     📄 Files WITHOUT TryStatement (showing 10):
       • eslint.config.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/errorCheck.mjs
       • scripts/dtsBundler.mjs
       • scripts/configurePrerelease.mjs
       • scripts/checkPackageSize.mjs

   TSUnknownKeyword:
     📄 Files WITH TSUnknownKeyword (showing 10):
       • src/services/utilities.ts
       • src/services/types.ts
       • src/services/stringCompletions.ts
       • src/services/findAllReferences.ts
       • src/server/typingInstallerAdapter.ts
       • src/server/session.ts
       • src/server/protocol.ts
       • src/server/project.ts
       • src/server/editorServices.ts
       • src/lib/webworker.iterable.generated.d.ts
     📄 Files WITHOUT TSUnknownKeyword (showing 10):
       • eslint.config.mjs
       • Herebyfile.mjs
       • scripts/run-sequence.mjs
       • scripts/regenerate-unicode-identifier-parts.mjs
       • scripts/produceLKG.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/link-hooks.mjs
       • scripts/generateLocalizedDiagnosticMessages.mjs
       • scripts/find-unused-diganostic-messages.mjs

   CatchClause:
     📄 Files WITH CatchClause (showing 10):
       • Herebyfile.mjs
       • scripts/processDiagnosticMessages.mjs
       • scripts/post-vsts-artifact-comment.mjs
       • scripts/find-unused-diganostic-messages.mjs
       • scripts/failed-tests.cjs
       • scripts/checkModuleFormat.mjs
       • src/watchGuard/watchGuard.ts
       • src/typingsInstaller/nodeTypingsInstaller.ts
       • src/typingsInstallerCore/typingsInstaller.ts
